date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:16:36	87553/87553	---M--	200	added ('OK')	application/javascript	date:Fri,%2017%20Nov%202023%2017:51:40%20GMT	https://www.intergraficachile.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-includes/js/jquery/jquery.minf43b.js	(from https://www.intergraficachile.com/)
19:16:36	13577/13577	---M--	200	added ('OK')	application/javascript	date:Sat,%2023%20Sep%202023%2022:04:08%20GMT	https://www.intergraficachile.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://www.intergraficachile.com/)
19:16:37	4979/4979	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Aug%202024%2004:19:45%20GMT	https://www.intergraficachile.com/wp-content/themes/nur/assets/libs/modernizr-custom/modernizr-custom.min.js?ver=1.6.10	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-content/themes/nur/assets/libs/modernizr-custom/modernizr-custom.min744a.js	(from https://www.intergraficachile.com/)
19:16:38	10850/10850	---MC-	200	added ('OK')	application/json	date:Tue,%2026%20Aug%202025%2023:16:38%20GMT	https://www.intergraficachile.com/wp-json/wp/v2/pages/3023	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-json/wp/v2/pages/3023.json	(from https://www.intergraficachile.com/)
19:16:39	224975/224975	---MC-	200	added ('OK')	application/json	date:Tue,%2026%20Aug%202025%2023:16:38%20GMT	https://www.intergraficachile.com/wp-json/	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-json/index.html	(from https://www.intergraficachile.com/)
19:16:39	864/864	---M--	200	added ('OK')	text/xml	date:Tue,%2026%20Aug%202025%2023:16:39%20GMT	https://www.intergraficachile.com/xmlrpc.php?rsd	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/xmlrpc0db0.php	(from https://www.intergraficachile.com/)
19:16:40	2149/2149	---MC-	200	added ('OK')	application/json	date:Tue,%2026%20Aug%202025%2023:16:40%20GMT	https://www.intergraficachile.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.intergraficachile.com%2F	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-json/oembed/1.0/embeda144.json	(from https://www.intergraficachile.com/)
19:16:41	2308/2308	---MC-	200	added ('OK')	text/xml	date:Tue,%2026%20Aug%202025%2023:16:41%20GMT	https://www.intergraficachile.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.intergraficachile.com%2F&format=xml	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-json/oembed/1.0/embed3ed3	(from https://www.intergraficachile.com/)
19:16:41	1326/1326	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Aug%202024%2002:53:16%20GMT	https://www.intergraficachile.com/wp-content/uploads/2019/06/cropped-logo-1-32x32.png	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-content/uploads/2019/06/cropped-logo-1-32x32.png	(from https://www.intergraficachile.com/)
19:16:42	10693/10693	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Aug%202024%2002:53:16%20GMT	https://www.intergraficachile.com/wp-content/uploads/2019/06/cropped-logo-1-192x192.png	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-content/uploads/2019/06/cropped-logo-1-192x192.png	(from https://www.intergraficachile.com/)
19:16:43	9833/9833	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Aug%202024%2002:53:16%20GMT	https://www.intergraficachile.com/wp-content/uploads/2019/06/cropped-logo-1-180x180.png	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-content/uploads/2019/06/cropped-logo-1-180x180.png	(from https://www.intergraficachile.com/)
19:16:45	14769/14769	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202024%2007:14:50%20GMT	https://www.intergraficachile.com/wp-content/uploads/2024/08/cropped-header.jpg	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-content/uploads/2024/08/cropped-header.jpg	(from https://www.intergraficachile.com/)
19:16:46	298/298	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2026%20Aug%202025%2023:16:45%20GMT	http://www.intergraficachile.com/wp-content/plugins/revslider/sr6/assets/assets/dummy.png	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-content/plugins/revslider/sr6/assets/assets/dummy.16.delayed	(from https://www.intergraficachile.com/)
19:16:46	48112/48112	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Aug%202025%2023:16:46%20GMT	https://www.intergraficachile.com/maquinaria-grafica/	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/maquinaria-grafica/index.html	(from https://www.intergraficachile.com/)
19:16:46	526809/526809	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202024%2006:17:33%20GMT	https://www.intergraficachile.com/wp-content/uploads/2024/08/ser2.jpg?id=3062	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-content/uploads/2024/08/ser25072.jpg	(from https://www.intergraficachile.com/)
19:16:47	69090/69090	---MCZ	200	added ('OK')	text/html	date:Tue,%2026%20Aug%202025%2023:16:46%20GMT	https://www.intergraficachile.com/nuestra-empresa/	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/nuestra-empresa/index.html	(from https://www.intergraficachile.com/)
19:16:47	68/68	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Sep%202024%2023:00:35%20GMT	https://www.intergraficachile.com/wp-content/plugins/revslider/sr6/assets/assets/dummy.png	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-content/plugins/revslider/sr6/assets/assets/dummy.png	(from https://www.intergraficachile.com/)
19:16:48	48203/48203	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Aug%202025%2023:16:47%20GMT	https://www.intergraficachile.com/efi/	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/efi/index.html	(from https://www.intergraficachile.com/)
19:16:48	49085/49085	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Aug%202025%2023:16:48%20GMT	https://www.intergraficachile.com/efi/efi-low-end/	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/efi/efi-low-end/index.html	(from https://www.intergraficachile.com/)
19:16:48	49115/49115	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Aug%202025%2023:16:48%20GMT	https://www.intergraficachile.com/efi/efi-rollo-a-rollo/	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/efi/efi-rollo-a-rollo/index.html	(from https://www.intergraficachile.com/)
19:16:49	49090/49090	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Aug%202025%2023:16:49%20GMT	https://www.intergraficachile.com/efi/efi-textiles/	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/efi/efi-textiles/index.html	(from https://www.intergraficachile.com/)
19:16:49	49092/49092	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Aug%202025%2023:16:49%20GMT	https://www.intergraficachile.com/efi/efi-hibridas/	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/efi/efi-hibridas/index.html	(from https://www.intergraficachile.com/)
19:16:50	71150/71150	---M--	200	added ('OK')	image/jpeg	date:Sun,%2024%20Sep%202023%2001:08:27%20GMT	https://www.intergraficachile.com/wp-content/uploads/2023/09/SC-S80600L_headon_690x460.jpg	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-content/uploads/2023/09/SC-S80600L_headon_690x460.jpg	(from https://www.intergraficachile.com/)
19:16:50	49132/49132	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Aug%202025%2023:16:49%20GMT	https://www.intergraficachile.com/efi/efi-carton-corrugado/	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/efi/efi-carton-corrugado/index.html	(from https://www.intergraficachile.com/)
19:16:51	49140/49140	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Aug%202025%2023:16:51%20GMT	https://www.intergraficachile.com/efi/vutek-de-gran-volumen/	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/efi/vutek-de-gran-volumen/index.html	(from https://www.intergraficachile.com/)
19:16:51	49255/49255	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Aug%202025%2023:16:51%20GMT	https://www.intergraficachile.com/efi/efi-impresoras-rotativas-de-supergranformato/	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/efi/efi-impresoras-rotativas-de-supergranformato/index.html	(from https://www.intergraficachile.com/)
19:16:51	48218/48218	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Aug%202025%2023:16:51%20GMT	https://www.intergraficachile.com/summa/	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/summa/index.html	(from https://www.intergraficachile.com/)
19:16:51	169960/169960	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Jul%202020%2023:38:49%20GMT	https://www.intergraficachile.com/wp-content/uploads/2019/07/S2-75_03.jpg	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-content/uploads/2019/07/S2-75_03.jpg	(from https://www.intergraficachile.com/)
19:16:52	49190/49190	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Aug%202025%2023:16:52%20GMT	https://www.intergraficachile.com/summa/mesas-de-terminacion-y-corte/	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/summa/mesas-de-terminacion-y-corte/index.html	(from https://www.intergraficachile.com/)
19:16:53	49263/49263	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Aug%202025%2023:16:52%20GMT	https://www.intergraficachile.com/summa/plotters-de-corte-para-materiales-flexibles/	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/summa/plotters-de-corte-para-materiales-flexibles/index.html	(from https://www.intergraficachile.com/)
19:16:53	48228/48228	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Aug%202025%2023:16:52%20GMT	https://www.intergraficachile.com/nilpeter/	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/nilpeter/index.html	(from https://www.intergraficachile.com/)
19:16:53	54765/54765	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Jul%202020%2017:14:50%20GMT	https://www.intergraficachile.com/wp-content/uploads/2020/07/S2_05.jpg	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-content/uploads/2020/07/S2_05.jpg	(from https://www.intergraficachile.com/)
19:16:54	49167/49167	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Aug%202025%2023:16:53%20GMT	https://www.intergraficachile.com/nilpeter/prensas-flexograficas/	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/nilpeter/prensas-flexograficas/index.html	(from https://www.intergraficachile.com/)
19:16:54	49064/49064	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Aug%202025%2023:16:54%20GMT	https://www.intergraficachile.com/maquinaria-grafica/epson/	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/maquinaria-grafica/epson/index.html	(from https://www.intergraficachile.com/)
19:16:54	49533/49533	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Aug%202025%2023:16:54%20GMT	https://www.intergraficachile.com/maquinaria-grafica/epson/wide-format/	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/maquinaria-grafica/epson/wide-format/index.html	(from https://www.intergraficachile.com/)
19:16:54	233153/233153	---M--	200	added ('OK')	image/jpeg	date:Tue,%2027%20Aug%202019%2002:46:32%20GMT	https://www.intergraficachile.com/wp-content/uploads/2019/07/Foil_02.jpg	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-content/uploads/2019/07/Foil_02.jpg	(from https://www.intergraficachile.com/)
19:16:56	49503/49503	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Aug%202025%2023:16:55%20GMT	https://www.intergraficachile.com/maquinaria-grafica/epson/label/	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/maquinaria-grafica/epson/label/index.html	(from https://www.intergraficachile.com/)
19:16:56	48075/48075	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Aug%202025%2023:16:55%20GMT	https://www.intergraficachile.com/suministros/	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/suministros/index.html	(from https://www.intergraficachile.com/)
19:16:56	50020/50020	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Aug%202025%2023:16:55%20GMT	https://www.intergraficachile.com/suministros/folias-interfoil/	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/suministros/folias-interfoil/index.html	(from https://www.intergraficachile.com/)
19:16:56	222282/222282	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20May%202022%2003:18:35%20GMT	https://www.intergraficachile.com/wp-content/uploads/2022/05/30h_6.jpg	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-content/uploads/2022/05/30h_6.jpg	(from https://www.intergraficachile.com/)
19:16:57	58834/58834	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Aug%202025%2023:16:57%20GMT	https://www.intergraficachile.com/suministros/eggen/	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/suministros/eggen/index.html	(from https://www.intergraficachile.com/)
19:16:57	53405/53405	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Aug%202025%2023:16:57%20GMT	https://www.intergraficachile.com/suministros/mallas-serigraficas-uniprints/	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/suministros/mallas-serigraficas-uniprints/index.html	(from https://www.intergraficachile.com/)
19:16:58	50057/50057	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Aug%202025%2023:16:57%20GMT	https://www.intergraficachile.com/suministros/siegwerk/	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/suministros/siegwerk/index.html	(from https://www.intergraficachile.com/)
19:16:58	32433/32433	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202024%2006:56:04%20GMT	https://www.intergraficachile.com/wp-content/uploads/2024/08/MEECH-1.jpg	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-content/uploads/2024/08/MEECH-1.jpg	(from https://www.intergraficachile.com/)
19:16:58	52091/52091	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Aug%202025%2023:16:58%20GMT	https://www.intergraficachile.com/servicio-postventa/	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/servicio-postventa/index.html	(from https://www.intergraficachile.com/)
19:16:59	53833/53833	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Aug%202025%2023:16:59%20GMT	https://www.intergraficachile.com/contactanos/	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/contactanos/index.html	(from https://www.intergraficachile.com/)
19:16:59	48128/48128	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Aug%202025%2023:16:59%20GMT	https://www.intergraficachile.com/service/construction-consultancy/	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/service/construction-consultancy/index.html	(from https://www.intergraficachile.com/)
19:17:00	27494/27494	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202024%2006:56:02%20GMT	https://www.intergraficachile.com/wp-content/uploads/2024/08/EFI-1.jpg	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-content/uploads/2024/08/EFI-1.jpg	(from https://www.intergraficachile.com/)
19:17:00	48169/48169	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Aug%202025%2023:17:00%20GMT	https://www.intergraficachile.com/service/solar-panels-installation/	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/service/solar-panels-installation/index.html	(from https://www.intergraficachile.com/)
19:17:00	48259/48259	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Aug%202025%2023:17:00%20GMT	https://www.intergraficachile.com/service/wind-power-plant-installation/	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/service/wind-power-plant-installation/index.html	(from https://www.intergraficachile.com/)
19:17:00	51081/51081	---M-Z	200	added ('OK')	text/html	date:Tue,%2026%20Aug%202025%2023:17:00%20GMT	https://www.intergraficachile.com/services/	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/services/index.html	(from https://www.intergraficachile.com/)
19:17:01	19549/19549	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202024%2006:56:04%20GMT	https://www.intergraficachile.com/wp-content/uploads/2024/08/NILPETER-1.jpg	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-content/uploads/2024/08/NILPETER-1.jpg	(from https://www.intergraficachile.com/)
19:17:02	26852/26852	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202024%2006:56:03%20GMT	https://www.intergraficachile.com/wp-content/uploads/2024/08/EPSON-1.jpg	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-content/uploads/2024/08/EPSON-1.jpg	(from https://www.intergraficachile.com/)
19:17:03	22108/22108	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202024%2006:56:03%20GMT	https://www.intergraficachile.com/wp-content/uploads/2024/08/HEAFORD-1.jpg	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-content/uploads/2024/08/HEAFORD-1.jpg	(from https://www.intergraficachile.com/)
19:17:03	23504/23504	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202024%2006:56:01%20GMT	https://www.intergraficachile.com/wp-content/uploads/2024/08/ABG-1.jpg	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-content/uploads/2024/08/ABG-1.jpg	(from https://www.intergraficachile.com/)
19:17:04	26119/26119	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202024%2006:56:05%20GMT	https://www.intergraficachile.com/wp-content/uploads/2024/08/SUMMA-1.jpg	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-content/uploads/2024/08/SUMMA-1.jpg	(from https://www.intergraficachile.com/)
19:17:05	23229/23229	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Aug%202024%2007:08:11%20GMT	https://www.intergraficachile.com/wp-content/uploads/2024/08/footer.jpg	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-content/uploads/2024/08/footer.jpg	(from https://www.intergraficachile.com/)
19:17:06	48239/48239	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2026%20Aug%202025%2023:17:06%20GMT	https://www.intergraficachile.com/info@intergraficachile.com	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/info@intergraficachile.25.delayed	(from https://www.intergraficachile.com/)
19:17:06	318/318	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2026%20Aug%202025%2023:17:07%20GMT	http://www.intergraficachile.com/wp-content/plugins/revslider/sr6/assets/fonts/revicons/revicons.woff?5510888	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-content/plugins/revslider/sr6/assets/fonts/revicons/revicons.2690c6.delayed	(from https://www.intergraficachile.com/)
19:17:07	7536/7536	---M--	200	added ('OK')	font/woff	date:Mon,%2016%20Sep%202024%2023:00:35%20GMT	https://www.intergraficachile.com/wp-content/plugins/revslider/sr6/assets/fonts/revicons/revicons.woff?5510888	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-content/plugins/revslider/sr6/assets/fonts/revicons/revicons90c6.woff	(from https://www.intergraficachile.com/)
19:17:08	10282/10282	---M--	200	added ('OK')	text/css	date:Fri,%2020%20Sep%202024%2014:29:34%20GMT	https://www.intergraficachile.com/wp-content/plugins/js_composer/assets/lib/vc/vc_carousel/css/vc_carousel.min.css?ver=7.9	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-content/plugins/js_composer/assets/lib/vc/vc_carousel/css/vc_carousel.min7035.css	(from https://www.intergraficachile.com/)
19:17:09	2532/2532	---M--	200	added ('OK')	text/css	date:Fri,%2020%20Sep%202024%2014:29:34%20GMT	https://www.intergraficachile.com/wp-content/plugins/js_composer/assets/lib/vendor/node_modules/lightbox2/dist/css/lightbox.min.css?ver=7.9	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-content/plugins/js_composer/assets/lib/vendor/node_modules/lightbox2/dist/css/lightbox.min7035.css	(from https://www.intergraficachile.com/)
19:17:09	304/304	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2026%20Aug%202025%2023:17:09%20GMT	http://www.intergraficachile.com/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.18	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-content/plugins/revslider/sr6/assets/css/rs6efd5.css	(from https://www.intergraficachile.com/)
19:17:10	58327/58327	---M--	200	added ('OK')	text/css	date:Mon,%2016%20Sep%202024%2023:00:35%20GMT	https://www.intergraficachile.com/wp-content/plugins/revslider/sr6/assets/css/rs6.css?ver=6.7.18	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-content/plugins/revslider/sr6/assets/css/rs6efd5.css	(from https://www.intergraficachile.com/)
19:17:11	4776/4776	---M--	200	added ('OK')	application/javascript	date:Wed,%2013%20Nov%202024%2014:10:13%20GMT	https://www.intergraficachile.com/wp-includes/js/dist/hooks.min.js?ver=4d63a3d491d11ffd8ac6	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-includes/js/dist/hooks.min4fdd.js	(from https://www.intergraficachile.com/)
19:17:12	9141/9141	---M--	200	added ('OK')	application/javascript	date:Wed,%2003%20Apr%202024%2002:59:58%20GMT	https://www.intergraficachile.com/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-includes/js/dist/i18n.minc33c.js	(from https://www.intergraficachile.com/)
19:17:13	12512/12512	---M--	200	added ('OK')	application/javascript	date:Tue,%2027%20May%202025%2003:48:24%20GMT	https://www.intergraficachile.com/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=6.0.6	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-content/plugins/contact-form-7/includes/swv/js/indexfc7a.js	(from https://www.intergraficachile.com/)
19:17:13	13452/13452	---M--	200	added ('OK')	application/javascript	date:Tue,%2027%20May%202025%2003:48:24%20GMT	https://www.intergraficachile.com/wp-content/plugins/contact-form-7/includes/js/index.js?ver=6.0.6	C:/My%20Web%20Sites/Intergrafica/www.intergraficachile.com/wp-content/plugins/contact-form-7/includes/js/indexfc7a.js	(from https://www.intergraficachile.com/)
